ListingKey,ListingNumber,ListingCreationDate,ListingCreationTime,AMPM,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
1E293559336111037AE3D99,644532,9/24/12,1:26:19,PM,Past Due (1-15 days),,0.29464,0.2684,0.2584,0.252,0.1025,0.1495,3,D,5,7,CT,Professional,Employed,32,TRUE,FALSE,,9/24/12 13:26,620,639,2/13/88 0:00,17,16,55,13,660,2,3,1,1546,3,0,0,32920,0.9,3322,43,0.84,1,0.28,"$50,000-74,999",TRUE,5583.333333,B6E73663503022495F6509D,1,35,35,0,0,8000,0,-124,10,,18,75424,8000,9/28/12 0:00,Q3 2012,6EDD34065816931014F8D2E,243.52,3896.32,1225.79,2670.53,-99.49,0,0,0,0,1,0,0,0,28
AB4F3569393536904D7E6AB,709477,2/5/13,12:20:31,PM,Past Due (1-15 days),,0.30285,0.2639,0.2539,0.2318,0.1225,0.1093,2,E,6,18,OH,Executive,Employed,109,TRUE,FALSE,,2/5/13 12:20,600,619,6/10/98 0:00,13,11,41,7,610,1,8,0,0,0,1,0,22225,0.9,2061,39,0.94,2,0.13,"$100,000+",TRUE,10000,31553673312641385D78E57,1,14,14,0,0,7000,5019.99,-53,2,,13,85082,4000,2/8/13 0:00,Q1 2013,E4F43530839296024BC42D3,161.99,1943.88,932.43,1011.45,-37.18,-55.08,0,0,0,1,0,0,0,20
C4BA3560966365222C1DB8B,652388,10/11/12,8:21:51,AM,Past Due (16-30 days),,0.26528,0.2272,0.2172,0.2,0.0975,0.1025,3,D,6,15,MA,Professional,Employed,12,TRUE,FALSE,,10/11/12 8:21,620,639,4/22/90 0:00,6,6,26,3,462,0,1,3,56254,21,0,0,65452,0.87,625,24,0.79,0,0.17,"$100,000+",TRUE,18333.33333,FF8D3663291216878CC8A86,1,10,10,0,0,4000,3238.27,-64,19,,17,76550,9000,10/19/12 0:00,Q4 2012,C96D3466622929224FCD551,347.08,5206.2,3133.17,2073.03,-91.22,0,0,0,0,1,0,0,0,168
AF0B3529152772242887FDA,534622,10/21/11,11:52:59,AM,FinalPaymentInProgress,,0.29254,0.2574,0.2474,0.2413,0.105,0.1363,3,D,3,2,NC,Sales - Retail,Self-employed,160,TRUE,FALSE,,10/21/11 11:52,660,679,6/19/90 0:00,6,6,26,5,346,1,5,0,0,0,0,0,13944,0.68,1309,23,0.91,0,,"$1-24,999",FALSE,1541.666667,F7FE363412588639103E4EA,3,56,56,0,0,14700,2317.22,24,0,,28,55901,6500,11/8/11 0:00,Q4 2011,FCCE33809436550560750CB,260.99,8246.73,5746.59,2500.14,-97.12,0,0,0,0,1,0,0,0,101
9BBA3595396517346274091,1063530,12/2/13,10:58:07,AM,Past Due (1-15 days),,0.22773,0.1905,0.1805,0.16717,0.0849,0.08227,4,C,4,3,TX,Sales - Commission,Employed,17,TRUE,FALSE,,11/27/13 13:48,660,679,7/1/90 0:00,12,10,49,6,191,4,19,0,0,6,1,0,3884,0.83,760,40,0.85,3,0.32,"$100,000+",TRUE,10551.16667,797D3700019391361168B7E,1,19,19,0,0,8500,6837.67,,4,,3,120119,25000,12/6/13 0:00,Q4 2013,3B143544506848735AC6E7B,917.03,1866.8621,745.58,1121.2821,-54.73,-311.8,0,0,0,1,0,0,0,1
557735825214553499AF214,824687,7/1/13,7:14:33,AM,Past Due (1-15 days),,0.33286,0.2932,0.2832,0.2575,0.1425,0.115,2,E,2,7,IL,Analyst,Employed,60,FALSE,FALSE,,6/4/13 14:50,600,619,4/13/04 0:00,5,9,20,4,192,0,4,5,485,5,0,0,2854,0.42,3143,15,0.68,0,0.29,"$25,000-49,999",TRUE,3666.666667,F221368571888518283EB7B,1,25,25,0,0,5500,1952.57,-116,7,,8,94826,2000,7/3/13 0:00,Q3 2013,8C8C35133370934491A503D,84.16,604.96,271.13,333.83,-11.39,0,0,0,0,1,0,0,0,10
A7BB35517819526689D9CA3,608679,7/8/12,10:28:42,AM,Past Due (16-30 days),,0.28704,0.261,0.251,0.2448,0.099,0.1458,3,D,5,1,OH,Other,Employed,35,TRUE,FALSE,,7/8/12 10:28,620,639,3/25/97 0:00,4,4,15,2,259,0,1,2,5016,33,2,0,10134,1,0,15,0.66,0,0.07,"$25,000-49,999",TRUE,2666.666667,4D583655225820889302F89,2,62,60,2,0,3000,410.12,-31,25,,20,70363,2800,7/13/12 0:00,Q3 2012,895E3390451927518A2304F,84,1482,390.04,1091.96,-34.42,-57.12,0,0,0,1,0,0,0,16
E0EA3524434451876FFA2D4,522843,8/18/11,6:24:37,PM,FinalPaymentInProgress,,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2,E,4,1,PA,Engineer - Electrical,Employed,86,TRUE,FALSE,,8/18/11 18:24,640,659,10/5/98 0:00,10,9,17,5,280,2,4,0,0,0,0,0,7643,0.89,645,16,0.75,1,0.28,"$75,000-99,999",TRUE,6666.666667,507A3629020051490F5C6E4,1,1,1,0,0,2500,0,-26,0,,31,52544,7500,8/25/11 0:00,Q3 2011,023035194927217051640C3,322.47,10541.58,7424.99,3116.59,-90,0,0,0,0,1,0,0,0,3
72E73580835474124568C42,800466,6/6/13,6:21:41,PM,Past Due (1-15 days),,0.27285,0.2346,0.2246,0.2064,0.1025,0.1039,3,D,2,1,NV,Nurse (RN),Employed,28,TRUE,FALSE,,7/27/13 8:34,660,679,8/1/91 0:00,19,14,45,8,429,1,12,1,0,2,0,0,11774,0.93,715,38,0.81,2,0.39,"$50,000-74,999",TRUE,6083.333333,C8FC3690030830661A59F34,2,56,51,5,0,8000,2321.1,-41,8,,7,97891,10000,8/2/13 0:00,Q3 2013,492A3475219644900640BFB,389.5,1980.0326,831.25,1148.7826,-47.57,-132.44,0,0,0,1,0,0,0,1
BD7C3564748369437C24A66,684287,12/10/12,8:30:00,AM,Past Due (16-30 days),,0.34045,0.3006,0.2906,0.2643,0.1475,0.1168,2,E,1,3,CO,Other,Employed,45,FALSE,FALSE,,12/10/12 8:29,680,699,11/6/90 0:00,6,6,24,2,69,4,4,0,0,0,0,0,3282,0.72,1218,16,0.81,4,10.01,"$1-24,999",TRUE,0.25,DCA9366929635721086C17C,1,4,4,0,0,4000,0,-1,25,,15,78918,4000,12/13/12 0:00,Q4 2012,7529350940020729695EB6C,169.94,2209.22,1055.17,1154.05,-38.39,0,0,0,0,1,0,0,0,68
0C503587532096036E57C97,877358,8/22/13,4:34:30,PM,Past Due (1-15 days),,0.32393,0.2969,0.2869,0.2612,0.1375,0.1237,2,E,2,1,OR,Sales - Retail,Employed,74,TRUE,FALSE,,8/22/13 16:32,640,659,5/22/06 0:00,7,7,12,4,302,0,3,0,0,0,0,0,10802,1,87,12,1,1,0.2,"$50,000-74,999",TRUE,4166.666667,DD583690474717675436CFA,1,9,9,0,0,8000,7261.3,-90,11,,7,100285,4000,8/27/13 0:00,Q3 2013,1F593552984884680FD0DF7,128.65,646.51,152.77,493.74,-13.47,0,0,0,0,1,0,0,0,2
D9B43574063981852194E9C,729274,3/14/13,11:44:28,AM,FinalPaymentInProgress,,0.22352,0.1458,0.1358,0.1266,0.0724,0.0542,4,C,4,14,IL,Nurse (RN),Employed,151,FALSE,FALSE,,3/14/13 11:44,660,679,10/22/93 0:00,10,9,46,7,240,6,14,11,0,0,1,0,2362,0.22,5643,25,0.92,2,0.11,"$50,000-74,999",TRUE,5416.666667,54043676670124900C23B7E,2,20,20,0,0,4500,2002.51,-11,0,,12,86552,2000,3/18/13 0:00,Q1 2013,7C2D35298758532315683E3,0,1981.32,1820.93,160.39,-11.01,0,0,0,0,1,0,0,0,34
C3353550385805432B53A0C,602351,6/20/12,11:06:57,PM,Past Due (1-15 days),,0.22742,0.1902,0.1802,0.176,0.065,0.111,4,C,5,19,WA,Accountant/CPA,Employed,417,FALSE,FALSE,,6/20/12 23:06,660,679,4/22/00 0:00,17,13,27,8,361,0,2,0,0,5,0,0,5822,0.45,1973,26,0.92,6,0.32,"$50,000-74,999",TRUE,6166.666667,AED636533711258004D1BDB,1,13,13,0,0,2000,911.24,-71,12,,21,68588,2000,6/26/12 0:00,Q2 2012,2DB03514279344598D33ABF,73.33,1363.27,874.99,488.28,-25.68,0,0,0,0,1,0,0,0,28
0CE535739404984326740F5,729971,3/15/13,6:48:33,PM,FinalPaymentInProgress,,0.3179,0.2786,0.2686,0.2447,0.1325,0.1122,2,E,3,16,CA,Engineer - Electrical,Employed,141,FALSE,FALSE,,3/15/13 18:48,620,639,7/7/06 0:00,3,3,6,1,47,1,5,0,0,0,0,0,1776,0.98,24,6,1,0,0.12,"$75,000-99,999",TRUE,7166.666667,9FCF3677008900020186135,1,18,17,1,0,3000,1471.48,-26,0,,12,86634,4000,3/22/13 0:00,Q1 2013,112A35241656725289E83D1,165.15,1816.65,886.88,929.77,-33.37,0,0,0,0,1,0,0,0,2
1CC53571854168340807B3E,714923,2/19/13,9:15:40,PM,Past Due (31-60 days),,0.08325,0.0699,0.0599,0.059,0.0124,0.0466,7,AA,10,3,WI,Other,Self-employed,64,TRUE,FALSE,,2/19/13 21:15,800,819,7/3/01 0:00,10,8,28,3,61,0,4,0,0,0,0,0,557,0.08,6043,25,1,0,,"$25,000-49,999",FALSE,2500,DF273675191569327E15262,2,44,44,0,0,20000,8014.54,103,48,,13,85558,5000,2/21/13 0:00,Q1 2013,7BA5340522386946147816B,154.36,1543.6,1287.01,256.59,-36.72,0,0,0,0,1,0,0,0,99
55733582586205486D38E96,829114,7/5/13,5:18:22,AM,Past Due (>120 days),,0.2878,0.2492,0.2392,0.219,0.1125,0.1065,3,D,3,16,OR,Social Worker,Employed,117,FALSE,FALSE,,7/5/13 5:18,640,659,9/10/01 0:00,9,7,16,1,26,0,3,0,0,0,0,0,2601,0.72,999,16,0.93,1,0.39,"$25,000-49,999",TRUE,3125,AF5236877019046444CC25D,3,86,86,0,0,12100,2827.61,-12,121,,8,94740,5000,7/9/13 0:00,Q3 2013,CDDF3422516163033EB5AFC,198.59,592.3563,287.52,304.8363,-12.38,0,0,0,0,1,0,0,0,1
2D6F3581314370401ECD4A2,794908,6/2/13,2:19:57,PM,Past Due (31-60 days),,0.20053,0.1639,0.1539,0.1452,0.0574,0.0878,5,B,5,1,MD,Food Service Management,Employed,219,TRUE,FALSE,,6/2/13 14:19,720,739,3/29/96 0:00,12,11,31,6,935,0,5,0,0,0,0,0,46652,0.75,15248,30,0.96,0,0.27,"$100,000+",TRUE,9333.333333,D61736847942458077D5B98,1,12,12,0,0,25000,21414.83,-104,58,,9,92316,10000,6/11/13 0:00,Q2 2013,1827354568200597733539B,353.5,2116.5096,1344.48,772.0296,-47.38,0,0,0,0,1,0,0,0,1
E06C3564851391684524952,682567,12/4/12,9:35:44,AM,Past Due (16-30 days),,0.35797,0.3177,0.3077,0.2799,0.1675,0.1124,1,HR,1,1,NJ,Executive,Employed,93,TRUE,FALSE,,12/4/12 9:35,660,679,3/1/95 0:00,10,7,39,3,15,5,10,0,0,6,0,0,9134,1.35,348,36,0.75,2,0.32,"$50,000-74,999",TRUE,6000,178836697866032794C248B,2,14,13,1,0,17000,10628.04,-113,21,,15,79017,4000,12/17/12 0:00,Q4 2012,CAC93516350007481F5B246,173.71,2288.23,917.65,1370.58,-24.94,-116.39,0,0,0,1,0,0,0,72
DAC0356404323741223AFC4,681103,12/1/12,7:45:39,AM,Past Due (91-120 days),,0.14494,0.1223,0.1123,0.1091,0.0249,0.0842,6,A,8,1,TX,Investor,Employed,26,TRUE,FALSE,,12/1/12 7:45,760,779,9/20/95 0:00,17,17,32,15,455,0,5,0,0,0,0,0,17653,0.3,33063,24,1,0,,"$50,000-74,999",FALSE,6000,6248366847959657890CA8B,1,27,27,0,0,12000,3367.71,-2,117,,15,79379,15000,12/13/12 0:00,Q4 2012,56DD34904361695633C9C8E,335.41,3354.1,1912.43,1441.67,-117.87,0,0,0,0,1,0,0,0,141
707F3587719480777932B54,871740,8/16/13,1:44:03,PM,FinalPaymentInProgress,,0.15833,0.1299,0.1199,0.1148,0.0399,0.0749,6,A,6,1,NJ,Professional,Employed,79,TRUE,FALSE,,8/7/13 14:10,720,739,3/4/96 0:00,17,17,37,10,455,1,4,0,0,0,0,0,20473,0.64,11327,34,1,3,0.35,"$75,000-99,999",TRUE,7047.166667,8C5436910609342363DABD3,1,14,14,0,0,13000,11373.42,-4,0,,7,99323,15000,8/20/13 0:00,Q3 2013,82DC35500410611801B108C,505.34,3032.04,2050.11,981.93,-75.59,0,0,0,0,1,0,0,0,191
B28C3550538012732DF4F75,607786,7/5/12,9:56:25,AM,Past Due (1-15 days),,0.35838,0.3304,0.3204,0.3057,0.149,0.1567,2,E,3,1,CO,Skilled Labor,Employed,130,TRUE,FALSE,,7/5/12 9:56,640,659,5/6/94 0:00,10,9,31,6,568,2,3,0,0,2,0,0,13837,0.86,2210,29,0.9,0,0.39,"$25,000-49,999",TRUE,3750,2A7E36549305490754F00B3,3,39,39,0,0,14250,8017.07,-55,1,,20,69382,4000,7/9/12 0:00,Q3 2012,3CF73383718827757D0238A,136.98,2602.62,675.84,1926.78,-54.12,0,0,0,0,1,0,0,0,31
AA3035752024332406D46A6,752263,4/13/13,8:29:06,AM,Past Due (31-60 days),,0.08325,0.0699,0.0599,0.059,0.0124,0.0466,7,AA,10,16,WY,Other,Employed,136,TRUE,FALSE,,4/13/13 8:29,800,819,4/9/00 0:00,5,3,30,2,35,0,4,0,0,0,0,0,2055,0.11,15245,30,1,0,0.03,"$75,000-99,999",TRUE,6666.666667,2B1836803663044862D661C,1,7,7,0,0,3500,2878.91,-35,53,,11,88286,2500,4/16/13 0:00,Q2 2013,62D1355299815220256EE35,77.18,617.44,510.98,106.46,-15.22,0,0,0,0,1,0,0,0,41
AA7F3510179676084DE4850,496717,3/5/11,12:37:16,PM,FinalPaymentInProgress,,0.32576,0.2899,0.2799,0.2671,0.147,0.1201,2,E,4,3,GA,Truck Driver,Employed,204,TRUE,FALSE,,2/20/11 18:02,700,719,5/19/94 0:00,12,9,21,6,303,1,3,0,0,0,1,0,13472,0.7,5728,19,0.94,1,,"$100,000+",FALSE,12500,B1663614016866601538408,1,34,34,0,0,15000,1082.47,2,0,,36,47601,7500,3/8/11 0:00,Q1 2011,079C3417512396939E96369,314.25,10998.75,7170.83,3827.92,-132.04,0,0,0,0,1,0,0,0,77
0E69358714697543340DC98,870781,8/15/13,7:41:11,AM,Past Due (16-30 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,2,1,NC,Other,Not employed,62,TRUE,FALSE,,8/15/13 7:41,600,619,4/8/99 0:00,7,7,15,2,55,1,3,2,988,0,0,0,491,0.57,359,11,0.91,2,,Not employed,FALSE,0,00B2369033316092050F134,1,15,14,1,0,2000,1422.86,-113,19,,7,98856,3000,8/19/13 0:00,Q3 2013,42DB35461911847653CA393,129.57,632.85,238.82,394.03,-12.57,0,0,0,0,1,0,0,0,53
0FBB3582459253590CE761E,825283,7/1/13,9:11:48,AM,Past Due (1-15 days),,0.3179,0.2786,0.2686,0.2447,0.1325,0.1122,2,E,2,1,MN,Principal,Employed,36,TRUE,FALSE,,7/1/13 9:11,620,639,9/14/96 0:00,16,16,57,10,520,3,12,0,0,0,0,0,9325,0.1,29252,48,0.79,3,0.4,"$75,000-99,999",TRUE,6250,957B3685786174088C31A89,1,11,9,2,0,7000,0.01,-48,7,,8,94823,4000,7/3/13 0:00,Q3 2013,A8D13545604071356561E67,165.15,1137.9968,489.56,648.4368,-23.39,0,0,0,0,1,0,0,0,1
37E335094350229425CD386,497973,3/15/11,10:44:12,AM,Past Due (16-30 days),,0.34887,0.3125,0.3025,0.2848,0.183,0.1018,1,HR,4,1,CA,Teacher's Aide,Part-time,74,FALSE,FALSE,,3/15/11 10:44,640,659,1/11/04 0:00,5,4,9,1,100,0,1,0,0,0,0,0,3352,0.88,448,7,0.87,1,0.8,"$1-24,999",TRUE,700,ED803614906281496D1147A,2,55,40,15,0,4080,584.44,2,16,,36,47935,3600,3/22/11 0:00,Q1 2011,9C303411267837363792031,155.3,5295.2,3101.06,2194.14,-61.23,-91.62,0,0,0,1,1,0,0,45
A0873584737574678E13FFB,843256,7/17/13,1:53:51,PM,FinalPaymentInProgress,,0.11695,0.0949,0.0849,0.0827,0.0224,0.0603,6,A,10,3,KY,Professional,Employed,80,TRUE,FALSE,,7/17/13 13:53,760,779,7/1/79 0:00,9,9,40,6,300,0,6,2,41694,41,0,0,7733,0.48,8367,29,0.89,1,0.13,"$100,000+",TRUE,11666.66667,0A7436886297016625397CF,1,6,6,0,0,6000,0,1,0,,8,96053,8000,7/19/13 0:00,Q3 2013,5B7635656444353351D2F06,167.98,1173.78,746.34,427.44,-45.25,0,0,0,0,1,0,0,0,1
0CE13559369377685FEC507,645019,9/24/12,11:22:39,AM,Past Due (1-15 days),,0.19108,0.1674,0.1574,0.1568,0.0374,0.1194,6,A,6,1,TX,Social Worker,Employed,196,TRUE,FALSE,,9/24/12 11:22,740,759,8/13/96 0:00,15,14,36,10,450,0,4,0,0,0,0,0,19023,0.31,27843,36,1,5,0.49,"$50,000-74,999",TRUE,5416.666667,A0CD366171710867175A929,1,8,7,1,0,10000,8396.96,-44,10,,18,75114,15000,9/28/12 0:00,Q3 2012,34FE3534152926958BDD999,370.69,5945.35,2824.15,3121.2,-170.03,-13.66,0,0,0,1,0,0,0,214
33D535327756931175104A7,540708,11/23/11,1:59:48,PM,Past Due (1-15 days),,0.25494,0.2171,0.2071,0.2022,0.085,0.1172,4,C,3,3,ID,Other,Self-employed,202,TRUE,FALSE,,11/23/11 13:59,780,799,3/1/94 0:00,8,8,22,4,89,0,11,0,0,0,1,0,1085,0.22,3765,21,1,0,,"$50,000-74,999",FALSE,5416.666667,9773363598025530754AF17,4,56,56,0,0,20000,0.02,27,10,,28,56683,7500,11/29/11 0:00,Q4 2011,08A73366638289672AAE5AB,285.3,7402.8,4884.25,2518.55,-116.02,0,0,0,0,1,0,0,0,92
67633602069909532699D65,1157923,2/11/14,11:28:29,PM,FinalPaymentInProgress,,0.2317,0.194,0.184,0.17019,0.0874,0.08279,4,C,4,7,AK,Other,Other,73,TRUE,FALSE,,2/11/14 23:28,680,699,7/31/98 0:00,16,16,29,13,282,7,43,0,0,0,1,0,7570,0.32,11643,28,1,2,0.4,"$25,000-49,999",TRUE,3833.333333,07E33706040008138350BD3,2,33,33,0,0,11500,4053.61,,0,,1,132244,15000,2/13/14 0:00,Q1 2014,329435098157427870F9422,552.88,0,0,0,0,0,0,0,0,1,0,0,0,1
DAF1353595056047295477F,552104,1/17/12,10:33:05,AM,FinalPaymentInProgress,,0.34998,0.3099,0.2999,0.2861,0.149,0.1371,2,E,1,1,NY,Laborer,Full-time,107,FALSE,FALSE,,1/17/12 10:33,680,699,7/17/01 0:00,7,7,40,4,194,1,7,0,0,22,1,0,4485,1,0,38,0.76,3,0.33,"$25,000-49,999",TRUE,2800,8FDB3640777791733996EB3,1,23,23,0,0,1250,0,94,0,,26,59250,2500,1/23/12 0:00,Q1 2012,A46B34285957729354AE057,107.49,3699.6,2496.32,1203.28,-38.85,0,0,0,0,1,0,0,0,24
D34435674144441547B6B73,691158,12/28/12,1:23:56,AM,Past Due (61-90 days),,0.12528,0.0974,0.0874,0.0849,0.0249,0.06,6,A,10,1,AZ,Retail Management,Employed,57,TRUE,FALSE,,12/28/12 1:23,700,719,7/21/04 0:00,6,6,9,5,322,0,0,0,0,0,0,0,13046,0.91,934,9,1,0,,"$25,000-49,999",FALSE,2083.333333,6F5536703172227353E5B16,1,35,35,0,0,9600,0.01,-43,67,,14,79812,9000,1/2/13 0:00,Q1 2013,2287338166320184174FC99,289.31,3182.41,2479.56,702.85,-72.15,0,0,0,0,1,0,0,0,125
B2F83563762702188E9293C,677644,11/26/12,9:12:13,AM,Past Due (61-90 days),,0.26528,0.2272,0.2172,0.2,0.0975,0.1025,3,D,5,2,TX,Skilled Labor,Employed,114,TRUE,FALSE,,11/12/12 6:04,640,659,7/26/97 0:00,13,12,23,10,412,1,3,1,93,1,1,0,7937,0.43,8020,23,0.86,0,0.33,"$50,000-74,999",TRUE,4833.333333,9AE3366936985216736E469,1,10,10,0,0,15000,11709.09,-82,62,,15,78648,7900,12/7/12 0:00,Q4 2012,DA57353736079786767C920,304.66,3640.92,2004.39,1636.53,-72.03,0,0,0,0,1,0,0,0,128
EA243574772064639EBDDB1,735315,3/21/13,11:41:06,AM,Past Due (1-15 days),,0.3179,0.2786,0.2686,0.2447,0.1325,0.1122,2,E,3,14,FL,Construction,Employed,161,FALSE,FALSE,,3/21/13 11:41,620,639,5/1/88 0:00,6,5,26,1,15,0,1,1,0,32,0,0,276,0.92,24,23,0.65,1,0.24,"$25,000-49,999",TRUE,3041.666667,236B3677453604539BF7D06,1,9,7,2,0,4000,3284.12,-21,13,,12,86715,4000,3/25/13 0:00,Q1 2013,AB723548966635476D3248D,165.15,1666.5,650.95,1015.55,-34.3,-112.67,0,0,0,1,0,0,0,76
5814356717164697662CFFF,691085,12/29/12,2:51:10,PM,Past Due (31-60 days),,0.31032,0.2712,0.2612,0.2382,0.1275,0.1107,2,E,3,1,OH,Other,Employed,21,TRUE,FALSE,,12/29/12 14:51,640,659,9/3/87 0:00,3,3,26,0,0,0,1,0,0,21,0,0,0,0,0,8,0.77,0,0.17,"$25,000-49,999",TRUE,2860,D856367185870675752F7A9,1,35,28,7,0,1000,0,-41,34,,14,80449,3000,1/4/13 0:00,Q1 2013,6B61347159719829110985E,122.67,1442.04,691.8,750.24,-27.58,0,0,0,0,1,0,0,0,62
35B235634731529069DE071,673364,11/20/12,7:24:21,AM,Past Due (1-15 days),,0.21434,0.1774,0.1674,0.1571,0.0649,0.0922,4,C,3,2,CT,Accountant/CPA,Employed,66,TRUE,FALSE,,11/20/12 7:24,740,759,7/14/99 0:00,11,6,51,1,23,0,2,0,0,0,0,0,401,0.8,99,40,0.97,1,0.38,"$50,000-74,999",TRUE,4765.416667,8FB63667449903281CFB9DE,3,80,70,10,0,9000,2122.5,-75,6,,15,78911,5500,12/4/12 0:00,Q4 2012,801033807567268466BEE69,198.12,2773.68,1800.23,973.45,-54.86,0,0,0,0,1,0,0,0,93
D6DC35517195267930F35A9,603566,6/24/12,1:32:19,PM,Past Due (1-15 days),,0.22742,0.1902,0.1802,0.176,0.065,0.111,4,C,4,1,GA,Retail Management,Employed,68,FALSE,FALSE,,6/24/12 13:32,660,679,2/24/87 0:00,10,10,30,9,205,3,7,0,0,10,1,0,2651,0.67,484,26,0.8,4,0.18,"$25,000-49,999",TRUE,2583.333333,10D13655678895324A10DF3,1,9,9,0,0,2000,1639.11,-7,10,,21,68873,5000,6/28/12 0:00,Q2 2012,8DD73524559790972AFFD03,183.33,3468.94,2219.41,1249.53,-64.92,-31.17,0,0,0,1,0,0,0,67
C0573585864305125F90E25,869907,8/14/13,7:43:25,PM,Past Due (91-120 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,3,1,FL,Clerical,Employed,4,FALSE,FALSE,,8/14/13 19:42,660,679,3/29/82 0:00,13,11,39,12,354,0,5,1,0,18,1,0,5987,0.83,474,36,0.8,1,3.17,"$1-24,999",TRUE,166.666667,D8453691725736759911487,1,3,3,0,0,4000,0,-55,104,,7,99432,4000,8/26/13 0:00,Q3 2013,992A35391171197379E570F,172.76,345.52,137.72,207.8,-6.63,0,0,0,0,1,0,0,0,26
800C35634868745242E16F5,673576,11/18/12,8:48:25,PM,Past Due (61-90 days),,0.34045,0.3006,0.2906,0.2643,0.1475,0.1168,2,E,3,1,TN,Food Service Management,Employed,10,FALSE,FALSE,,11/18/12 20:48,620,639,10/23/98 0:00,9,7,18,4,221,2,6,0,0,0,0,0,10495,0.98,145,17,1,2,0.29,"$50,000-74,999",TRUE,4583.333333,D4953667750751696E4D39B,1,12,12,0,0,4500,3255.43,-111,73,,16,78424,3000,11/27/12 0:00,Q4 2012,03813531358697766AAF9B2,127.45,1514.4,705.07,809.33,-26.93,0,0,0,0,1,0,0,0,61
F6E53561113951878DDD180,657480,10/20/12,5:57:08,PM,Past Due (1-15 days),,0.32538,0.2859,0.2759,0.2512,0.1375,0.1137,2,E,4,15,AZ,Medical Technician,Employed,39,FALSE,FALSE,,10/20/12 17:57,620,639,11/20/99 0:00,1,1,16,0,0,2,8,2,0,4,1,0,0,0,0,14,0.71,0,0.05,"$25,000-49,999",TRUE,3166.666667,99473664924919683975F36,1,13,13,0,0,2000,1485.91,-69,13,,17,76895,2000,10/25/12 0:00,Q4 2012,99E93523241776597CA3880,83.37,1235.55,598.9,636.65,-22.27,0,0,0,0,1,0,0,0,41
6F213561144271974B012CB,658301,10/22/12,6:26:50,PM,Past Due (31-60 days),,0.23277,0.2081,0.1981,0.1863,0.0624,0.1239,4,C,5,1,WI,Sales - Retail,Employed,147,FALSE,FALSE,,10/22/12 18:26,700,719,4/5/94 0:00,16,13,35,11,328,2,5,0,0,0,0,0,12323,0.21,41097,34,1,3,0.36,"$1-24,999",TRUE,1622.75,99A536645011041673B6209,2,17,17,0,0,7000,3449.66,-31,44,,17,76548,4000,10/25/12 0:00,Q4 2012,770B3522487853878E6C698,107.79,1558.11,432.78,1125.33,-42.89,-63.06,0,0,0,1,0,0,0,85
3821355686200822062976C,635714,9/7/12,5:42:08,PM,Past Due (91-120 days),,0.24302,0.2181,0.2081,0.2032,0.0624,0.1408,4,C,4,2,VT,Sales - Retail,Employed,184,TRUE,FALSE,,9/7/12 17:42,700,719,10/15/00 0:00,7,5,26,3,154,3,8,0,0,0,0,0,6886,0.57,4910,25,1,1,0.29,"$25,000-49,999",TRUE,4000,A5BB36625371429933DD8D6,1,1,1,0,0,4000,0,-42,95,,17,75821,15000,10/5/12 0:00,Q4 2012,97DE347400626496773D6D9,412.66,5364.58,2028.38,3336.2,-152.96,0,0,0,0,1,0,0,0,148
